dataset,query_mode,workload,query_id,method,seed,table,alias,predicate_count,actual_cardinality,estimated_cardinality,q_error,signed_log10_error,bias,source_sql_path
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,PostgreSQL,,company_name,cn,1,9846,9846,1.0,0.0,exact,queries/job/22a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/22a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/22a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job/22a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job/22a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,DuckDB,,keyword,k,1,4,4351,1087.75,3.0365290919647547,over,queries/job/22a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,PostgreSQL,,keyword,k,1,4,4,1.0,0.0,exact,queries/job/22a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,DuckDB,,kind_type,kt,1,2,1,2.0,-0.3010299956639812,under,queries/job/22a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,PostgreSQL,,kind_type,kt,1,2,2,1.0,0.0,exact,queries/job/22a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,DuckDB,,movie_companies,mc,2,177329,155419,1.140973754817622,-0.05727565469956889,under,queries/job/22a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,PostgreSQL,,movie_companies,mc,2,177329,98987,1.791437259438108,-0.25320160270198444,under,queries/job/22a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,DuckDB,,movie_info,mi,1,229284,1078499,4.703769124753581,0.6724459971016253,over,queries/job/22a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,PostgreSQL,,movie_info,mi,1,229284,226509,1.0122511688277287,-0.005288286912557496,under,queries/job/22a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,DuckDB,,movie_info_idx,mi_idx,1,665837,140634,4.734537878464667,-0.675277595456061,under,queries/job/22a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,PostgreSQL,,movie_info_idx,mi_idx,1,671305,671865,1.000834196080768,0.0003621357295913158,over,queries/job/22a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,DuckDB,,title,t,1,351455,70291,5.0,-0.6989700043360187,under,queries/job/22a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,PostgreSQL,,title,t,1,351455,351455,1.0,0.0,exact,queries/job/22a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,DuckDB,,company_name,cn,1,9846,3600,2.735,-0.4369573306694496,under,queries/job/22b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,PostgreSQL,,company_name,cn,1,9846,9846,1.0,0.0,exact,queries/job/22b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/22b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/22b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job/22b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job/22b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,DuckDB,,keyword,k,1,4,4351,1087.75,3.0365290919647547,over,queries/job/22b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,PostgreSQL,,keyword,k,1,4,4,1.0,0.0,exact,queries/job/22b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,DuckDB,,kind_type,kt,1,2,1,2.0,-0.3010299956639812,under,queries/job/22b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,PostgreSQL,,kind_type,kt,1,2,2,1.0,0.0,exact,queries/job/22b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,DuckDB,,movie_companies,mc,2,177329,155419,1.140973754817622,-0.05727565469956889,under,queries/job/22b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,PostgreSQL,,movie_companies,mc,2,177329,98987,1.791437259438108,-0.25320160270198444,under,queries/job/22b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,DuckDB,,movie_info,mi,1,229284,1078499,4.703769124753581,0.6724459971016253,over,queries/job/22b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,PostgreSQL,,movie_info,mi,1,229284,226509,1.0122511688277287,-0.005288286912557496,under,queries/job/22b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,DuckDB,,movie_info_idx,mi_idx,1,665837,140634,4.734537878464667,-0.675277595456061,under,queries/job/22b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,PostgreSQL,,movie_info_idx,mi_idx,1,671305,671865,1.000834196080768,0.0003621357295913158,over,queries/job/22b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,DuckDB,,title,t,1,349934,70291,4.978361383391899,-0.6970864192143915,under,queries/job/22b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,PostgreSQL,,title,t,1,349934,349674,1.000743549706298,-0.00032279954058071737,under,queries/job/22b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,DuckDB,,company_name,cn,1,9846,3600,2.735,-0.4369573306694496,under,queries/job/22c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,PostgreSQL,,company_name,cn,1,9846,9846,1.0,0.0,exact,queries/job/22c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/22c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/22c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job/22c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job/22c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,DuckDB,,keyword,k,1,4,4351,1087.75,3.0365290919647547,over,queries/job/22c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,PostgreSQL,,keyword,k,1,4,4,1.0,0.0,exact,queries/job/22c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,DuckDB,,kind_type,kt,1,2,1,2.0,-0.3010299956639812,under,queries/job/22c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,PostgreSQL,,kind_type,kt,1,2,2,1.0,0.0,exact,queries/job/22c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,DuckDB,,movie_companies,mc,2,177329,155419,1.140973754817622,-0.05727565469956889,under,queries/job/22c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,PostgreSQL,,movie_companies,mc,2,177329,98987,1.791437259438108,-0.25320160270198444,under,queries/job/22c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,DuckDB,,movie_info,mi,1,245155,1078499,4.399253533478819,0.6433789915331131,over,queries/job/22c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,PostgreSQL,,movie_info,mi,1,245155,227389,1.0781304284727933,-0.03267130346626699,under,queries/job/22c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,DuckDB,,movie_info_idx,mi_idx,1,665837,140634,4.734537878464667,-0.675277595456061,under,queries/job/22c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,PostgreSQL,,movie_info_idx,mi_idx,1,671305,671865,1.000834196080768,0.0003621357295913158,over,queries/job/22c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,DuckDB,,title,t,1,351455,70291,5.0,-0.6989700043360187,under,queries/job/22c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,PostgreSQL,,title,t,1,351455,351455,1.0,0.0,exact,queries/job/22c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,DuckDB,,company_name,cn,1,9846,3600,2.735,-0.4369573306694496,under,queries/job/22d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,PostgreSQL,,company_name,cn,1,9846,9846,1.0,0.0,exact,queries/job/22d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/22d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/22d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job/22d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job/22d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,DuckDB,,keyword,k,1,4,4351,1087.75,3.0365290919647547,over,queries/job/22d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,PostgreSQL,,keyword,k,1,4,4,1.0,0.0,exact,queries/job/22d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,DuckDB,,kind_type,kt,1,2,1,2.0,-0.3010299956639812,under,queries/job/22d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,PostgreSQL,,kind_type,kt,1,2,2,1.0,0.0,exact,queries/job/22d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,DuckDB,,movie_info,mi,1,245155,1078499,4.399253533478819,0.6433789915331131,over,queries/job/22d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,PostgreSQL,,movie_info,mi,1,245155,227389,1.0781304284727933,-0.03267130346626699,under,queries/job/22d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,DuckDB,,movie_info_idx,mi_idx,1,665837,140634,4.734537878464667,-0.675277595456061,under,queries/job/22d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,PostgreSQL,,movie_info_idx,mi_idx,1,671305,671865,1.000834196080768,0.0003621357295913158,over,queries/job/22d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,DuckDB,,title,t,1,349934,70291,4.978361383391899,-0.6970864192143915,under,queries/job/22d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,PostgreSQL,,title,t,1,349934,349674,1.000743549706298,-0.00032279954058071737,under,queries/job/22d.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23a,DuckDB,,comp_cast_type,cct1,1,1,1,1.0,0.0,exact,queries/job/23a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23a,PostgreSQL,,comp_cast_type,cct1,1,1,1,1.0,0.0,exact,queries/job/23a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23a,DuckDB,,company_name,cn,1,8157,273,29.87912087912088,-1.4753678152664067,under,queries/job/23a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23a,PostgreSQL,,company_name,cn,1,8157,8157,1.0,0.0,exact,queries/job/23a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23a,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/23a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23a,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/23a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23a,DuckDB,,kind_type,kt,1,1,1,1.0,0.0,exact,queries/job/23a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23a,PostgreSQL,,kind_type,kt,1,1,1,1.0,0.0,exact,queries/job/23a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23a,DuckDB,,movie_info,mi,3,36690,1078499,29.39490324339057,1.468272034998626,over,queries/job/23a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23a,PostgreSQL,,movie_info,mi,3,36690,19,1931.0526315789473,-3.285794110803119,under,queries/job/23a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23a,DuckDB,,title,t,1,349934,70291,4.978361383391899,-0.6970864192143915,under,queries/job/23a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23a,PostgreSQL,,title,t,1,349934,349674,1.000743549706298,-0.00032279954058071737,under,queries/job/23a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23b,DuckDB,,comp_cast_type,cct1,1,1,1,1.0,0.0,exact,queries/job/23b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23b,PostgreSQL,,comp_cast_type,cct1,1,1,1,1.0,0.0,exact,queries/job/23b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23b,DuckDB,,company_name,cn,1,8157,273,29.87912087912088,-1.4753678152664067,under,queries/job/23b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23b,PostgreSQL,,company_name,cn,1,8157,8157,1.0,0.0,exact,queries/job/23b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23b,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/23b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23b,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/23b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23b,DuckDB,,keyword,k,1,2,4351,2175.5,3.3375590876287355,over,queries/job/23b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23b,PostgreSQL,,keyword,k,1,2,4,2.0,0.3010299956639812,over,queries/job/23b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23b,DuckDB,,kind_type,kt,1,1,1,1.0,0.0,exact,queries/job/23b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23b,PostgreSQL,,kind_type,kt,1,1,1,1.0,0.0,exact,queries/job/23b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23b,DuckDB,,movie_info,mi,2,18589,215699,11.603582764000215,1.0645921042610877,over,queries/job/23b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23b,PostgreSQL,,movie_info,mi,2,18589,10,1858.9,-3.2692560274177733,under,queries/job/23b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23b,DuckDB,,title,t,1,349934,70291,4.978361383391899,-0.6970864192143915,under,queries/job/23b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23b,PostgreSQL,,title,t,1,349934,349674,1.000743549706298,-0.00032279954058071737,under,queries/job/23b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23c,DuckDB,,comp_cast_type,cct1,1,1,1,1.0,0.0,exact,queries/job/23c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23c,PostgreSQL,,comp_cast_type,cct1,1,1,1,1.0,0.0,exact,queries/job/23c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23c,DuckDB,,company_name,cn,1,8157,273,29.87912087912088,-1.4753678152664067,under,queries/job/23c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23c,PostgreSQL,,company_name,cn,1,8157,8157,1.0,0.0,exact,queries/job/23c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23c,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/23c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23c,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/23c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23c,DuckDB,,kind_type,kt,1,4,1,4.0,-0.6020599913279624,under,queries/job/23c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23c,PostgreSQL,,kind_type,kt,1,4,4,1.0,0.0,exact,queries/job/23c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23c,DuckDB,,movie_info,mi,3,36690,1078499,29.39490324339057,1.468272034998626,over,queries/job/23c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23c,PostgreSQL,,movie_info,mi,3,36690,19,1931.0526315789473,-3.285794110803119,under,queries/job/23c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23c,DuckDB,,title,t,1,341478,70291,4.858061487245878,-0.6864630072584492,under,queries/job/23c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,23c,PostgreSQL,,title,t,1,341478,341005,1.0013870764358295,-0.0006019822408182124,under,queries/job/23c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,DuckDB,,cast_info,ci,1,52731,996044,18.88915438736227,1.2762125162530926,over,queries/job/24a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,PostgreSQL,,cast_info,ci,1,52731,55435,1.0512791337164098,0.021718044417815312,over,queries/job/24a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,DuckDB,,company_name,cn,1,8157,273,29.87912087912088,-1.4753678152664067,under,queries/job/24a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,PostgreSQL,,company_name,cn,1,8157,8157,1.0,0.0,exact,queries/job/24a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,DuckDB,,info_type,it,1,1,2,2.0,0.3010299956639812,over,queries/job/24a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,PostgreSQL,,info_type,it,1,1,1,1.0,0.0,exact,queries/job/24a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,DuckDB,,keyword,k,1,3,4351,1450.3333333333333,3.1614678285730546,over,queries/job/24a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,PostgreSQL,,keyword,k,1,3,3,1.0,0.0,exact,queries/job/24a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,DuckDB,,movie_info,mi,2,8,1078499,134812.375,5.12972975976263,over,queries/job/24a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,PostgreSQL,,movie_info,mi,2,8,260,32.5,1.5118833609788744,over,queries/job/24a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,DuckDB,,name,n,2,1,240000,240000.0,5.380211241711606,over,queries/job/24a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,PostgreSQL,,name,n,2,1,22,22.0,1.3424226808222062,over,queries/job/24a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,DuckDB,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/24a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,PostgreSQL,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/24a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,DuckDB,,title,t,1,348414,70291,4.9567369933561904,-0.6951958756603658,under,queries/job/24a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,PostgreSQL,,title,t,1,348414,348058,1.0010228180360745,-0.0004439772137933624,under,queries/job/24a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,DuckDB,,cast_info,ci,1,52731,996044,18.88915438736227,1.2762125162530926,over,queries/job/24b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,PostgreSQL,,cast_info,ci,1,52731,55435,1.0512791337164098,0.021718044417815312,over,queries/job/24b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,DuckDB,,company_name,cn,2,1,2,2.0,0.3010299956639812,over,queries/job/24b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,PostgreSQL,,company_name,cn,2,1,1,1.0,0.0,exact,queries/job/24b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,DuckDB,,info_type,it,1,1,2,2.0,0.3010299956639812,over,queries/job/24b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,PostgreSQL,,info_type,it,1,1,1,1.0,0.0,exact,queries/job/24b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,DuckDB,,keyword,k,1,4,4351,1087.75,3.0365290919647547,over,queries/job/24b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,PostgreSQL,,keyword,k,1,4,4,1.0,0.0,exact,queries/job/24b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,DuckDB,,movie_info,mi,2,212322,1078499,5.079544277088573,0.7058247503107353,over,queries/job/24b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,PostgreSQL,,movie_info,mi,2,212322,196871,1.0784828644137532,-0.03281324916070434,under,queries/job/24b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,DuckDB,,name,n,2,1,240000,240000.0,5.380211241711606,over,queries/job/24b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,PostgreSQL,,name,n,2,1,22,22.0,1.3424226808222062,over,queries/job/24b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,DuckDB,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/24b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,PostgreSQL,,role_type,rt,1,1,1,1.0,0.0,exact,queries/job/24b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,DuckDB,,title,t,2,1,70291,70291.0,4.846899721882461,over,queries/job/24b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,PostgreSQL,,title,t,2,1,20,20.0,1.3010299956639813,over,queries/job/24b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25a,DuckDB,,cast_info,ci,1,446710,996044,2.2297329363569207,0.3482528490516725,over,queries/job/25a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25a,PostgreSQL,,cast_info,ci,1,446710,444064,1.005958600562081,-0.002580108038592424,under,queries/job/25a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25a,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/25a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25a,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/25a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25a,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job/25a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25a,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job/25a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25a,DuckDB,,keyword,k,1,5,4351,870.2,2.939619078956698,over,queries/job/25a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25a,PostgreSQL,,keyword,k,1,5,5,1.0,0.0,exact,queries/job/25a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25a,DuckDB,,movie_info,mi,1,200000,33,6060.606060606061,-3.7825160557860937,under,queries/job/25a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25a,PostgreSQL,,movie_info,mi,1,200000,196360,1.0185373803218578,-0.007976972236149375,under,queries/job/25a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25a,DuckDB,,name,n,1,218573,240000,1.0980313213434414,0.0406147285408602,over,queries/job/25a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25a,PostgreSQL,,name,n,1,218573,218416,1.0007188118086587,-0.0003120638578662077,under,queries/job/25a.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25b,DuckDB,,cast_info,ci,1,446710,996044,2.2297329363569207,0.3482528490516725,over,queries/job/25b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25b,PostgreSQL,,cast_info,ci,1,446710,444064,1.005958600562081,-0.002580108038592424,under,queries/job/25b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25b,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/25b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25b,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/25b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25b,DuckDB,,info_type,it2,1,1,2,2.0,0.3010299956639812,over,queries/job/25b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25b,PostgreSQL,,info_type,it2,1,1,1,1.0,0.0,exact,queries/job/25b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25b,DuckDB,,keyword,k,1,5,4351,870.2,2.939619078956698,over,queries/job/25b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25b,PostgreSQL,,keyword,k,1,5,5,1.0,0.0,exact,queries/job/25b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25b,DuckDB,,movie_info,mi,1,26510,33,803.3333333333334,-2.9048957878552057,under,queries/job/25b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25b,PostgreSQL,,movie_info,mi,1,26510,25870,1.0247390800154619,-0.010613299016549985,under,queries/job/25b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25b,DuckDB,,name,n,1,245338,240000,1.0222416666666667,-0.009553578864002293,under,queries/job/25b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25b,PostgreSQL,,name,n,1,245338,245520,1.0007418337151195,0.0003220548481578285,over,queries/job/25b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25b,DuckDB,,title,t,2,129778,70291,1.8462961118777652,-0.26630135510889247,under,queries/job/25b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25b,PostgreSQL,,title,t,2,129778,136229,1.0497079628288308,0.02106849166718254,over,queries/job/25b.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25c,DuckDB,,cast_info,ci,1,521810,996044,1.90882505126387,0.2807661260089319,over,queries/job/25c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25c,PostgreSQL,,cast_info,ci,1,521810,517272,1.0087729473081861,-0.0037934270619415463,under,queries/job/25c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25c,DuckDB,,info_type,it1,1,1,2,2.0,0.3010299956639812,over,queries/job/25c.sql
Hollywood200K,balanced_duckdb_pg_200k,JOB,25c,PostgreSQL,,info_type,it1,1,1,1,1.0,0.0,exact,queries/job/25c.sql
